company,job,job_desc,location,url,job_type
Zealeers Technologies Pvt Ltd,Android App Developer,"Job Summary
We are looking for a talented mobile app expert to lead our mobile team. The ideal candidate will be able to pitch custom mobile app projects to existing clients as well as be hands on with team in the development process and lead mobile marketing initiatives.
Responsibilities and Duties
Android App Development
Qualifications and Skills
Proven development experience in building custom iOS and Android apps
Native & Hybrid
iOS & Android SDK, Objective C, Java, XML required
C/C++ and .NET a plus
Experience with Eclipse is a plus
Strong knowledge of mobile marketing
Proven leadership skills and agency experience a plus
Strong presentation skills
Up to date on industry trends and best practices in web standards for all forms of mobile applications
Benefits at Zealeers Technologies Pvt Ltd:
Competitive salary
Food Parks
Relocation package if needed
Work for respected international clients
Relaxed and easy-going atmosphere
Job Type: Full-time
Salary: ₹400,000.00 to ₹600,000.00 /year
Experience:
Android development: 2 years (Preferred)
work: 2 years (Preferred)
Java: 1 year (Preferred)
Education:
Bachelor's (Preferred)",Bangalore,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4baMnhcBFo_61Er-rE59t0DIcl816jpSPhQlE2-XsX8ZtBLxXVsMZdq8VWbZfs3uXN1oqCxQ7zxUL2JTHVmAEZthPELVwvCHZbFrB3tIdsJjbOFUpz0K2HwBINaNG626-o_jdw8p7rzTekon6VgVOO5j2qDnM4GTUozfkxTenNqERT44HK0WSuLDDfSG_x0cXluLavqObO6EkI4T7-q7sso-x27mktqW3Arj7E_KANMUw_Lp4f_Q3nlNJ3mBmPOG01TKVZanX-aTB1iQ0DSJM23__BJoo5W4Kng1TTqAeFvd9pMulxKAjmRD1rRjtM7LrXxU-DR6bj6UlXPBBpNcfnoCZo2vutV7pOXE5sHe4KEJoo=&p=0&fvj=0&vjs=3&tk=1dem305pq99qf800&jsa=1274&oc=1&sal=0,Android Developer
ELEV8 Media,Android Developer,"Job Summary
We are looking for an Android Developer who possesses a passion for mobile technologies and will work as an individual contributor to build the company's mobile platform. We are looking for dynamic individuals who can self-manage and are motivated to make a difference.
Responsibilities and Duties
Design and build top-class Android applications with payment gateway integration
Manage requirements collection and analysis
Fully responsible for mobile app development and deployment
Build and publish applications in app stores
Implement new technologies to maximize application performance
Qualifications and Skills
Experience building Android applications from scratch in a cloud environment
Excellent knowledge in core Java, Javascript, SQL, JSON, and Git
Hands on experience in the full life cycle of Android application development.
At least 1 app published in Google Play Store
Strong knowledge in RESTful web service
Good Knowledge of Android SDK
Push Notifications & Toast
Experience interfacing with various Web/Javascript frameworks, SMS Gateway, Payment Gateway
Eclipse & ANT based build system
Android Studio
iOS App development experience would be a definite plus
Job Type: Full-time
Salary: ₹240,000.00 to ₹400,000.00 /year
Experience:
Android development: 1 year (Required)
Education:
Bachelor's (Required)
Agile Experience Needed:
No",Bangalore,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4baMnhcBFo_61Er-rE59t0DIcl816jpSPhQlE2-XsX8ZtBLxXVsMZdq8VWbZfs3uXN1oqCxQ7zxUL2JTHVmAEZthPELVwvCHZbFrB3tIdsJjbOFUpz0K2HwBINaNG626-o_jdw8p7rzTekon6VgVOO5j2qDnM4GTUozfkxTenNqERT44HK0WSuLDDfSG_x0cXluLavqObO6EkI4T7-q7sso-x27mktqW3Arj7E_KANMUw_Lp4f_Q3nlNJ3mBmPOG01TKVZanX-aTB1iQ0DSJM23__BJoo5W4Kng1TTqAeFvd9pMulxKAjmRD1rRjtM7LrXxU-DR6bj6UlXPBBpNcfnoCZo2vutV7pOXE5sHe4KEJoo=&p=0&fvj=0&vjs=3&tk=1dem305pq99qf800&jsa=1274&oc=1&sal=0,Android Developer
NAC Foundation LLC,Android developer,"Job Summary
Android developer with 2 to 5 years of experience.
Additional iOS experience preferred
Job Type: Full-time
Salary: ₹500,000.00 to ₹900,000.00 /year
Experience:
Android development: 2 years (Preferred)
work: 2 years (Preferred)
Education:
Bachelor's (Preferred)",Bangalore,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4baMnhcBFo_61Er-rE59t0DIcl816jpSPhQlE2-XsX8ZtBLxXVsMZdq8VWbZfs3uXN1oqCxQ7zxUL2JTHVmAEZthPELVwvCHZbFrB3tIdsJjbOFUpz0K2HwBINaNG626-o_jdw8p7rzTekon6VgVOO5j2qDnM4GTUozfkxTenNqERT44HK0WSuLDDfSG_x0cXluLavqObO6EkI4T7-q7sso-x27mktqW3Arj7E_KANMUw_Lp4f_Q3nlNJ3mBmPOG01TKVZanX-aTB1iQ0DSJM23__BJoo5W4Kng1TTqAeFvd9pMulxKAjmRD1rRjtM7LrXxU-DR6bj6UlXPBBpNcfnoCZo2vutV7pOXE5sHe4KEJoo=&p=0&fvj=0&vjs=3&tk=1dem305pq99qf800&jsa=1274&oc=1&sal=0,Android Developer
bazapay online pvt LTD,Android Developer,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits. This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications. Android programming works closely with other app development and technical teams.
Responsibilities and Duties
* Design and build advanced applications for the Android platform
* Collaborate with cross-functional teams to define, design, and ship new features
* Work with outside data sources and APIs
* Unit-test code for robustness, including edge cases, usability, and general reliability
* Work on bug fixing and improving application performance
* Continuously discover, evaluate, and implement new technologies to maximize development efficiency
* Bug fixing and improving application performance
Qualifications and Skills
* Any Graduated degree in Computer Science, Engineering or a related subject
* Proven software development experience and Android skills development
* Proven working experience in Android app development and
* Have published at least one original Android app
* Experience with Android SDK
* Experience working with remote data via REST and JSON
* Experience with third-party libraries and APIs
* Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
* Solid understanding of the full mobile development life cycle.
Job Type: Full-time
Salary: ₹300,000.00 to ₹600,000.00 /year
Experience:
Android development: 2 years (Required)
work: 2 years (Required)
Education:
Bachelor's (Required)",Bangalore,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4baMnhcBFo_61Er-rE59t0DIcl816jpSPhQlE2-XsX8ZtBLxXVsMZdq8VWbZfs3uXN1oqCxQ7zxUL2JTHVmAEZthPELVwvCHZbFrB3tIdsJjbOFUpz0K2HwBINaNG626-o_jdw8p7rzTekon6VgVOO5j2qDnM4GTUozfkxTenNqERT44HK0WSuLDDfSG_x0cXluLavqObO6EkI4T7-q7sso-x27mktqW3Arj7E_KANMUw_Lp4f_Q3nlNJ3mBmPOG01TKVZanX-aTB1iQ0DSJM23__BJoo5W4Kng1TTqAeFvd9pMulxKAjmRD1rRjtM7LrXxU-DR6bj6UlXPBBpNcfnoCZo2vutV7pOXE5sHe4KEJoo=&p=0&fvj=0&vjs=3&tk=1dem305pq99qf800&jsa=1274&oc=1&sal=0,Android Developer
Aither Technology,Senior Android Developer,"Job Summary
Aither Technology is looking for a talented Senior Android Developer to help grow our new office in Bangalore, India. We are a US based software development services business that was formed to build solutions for the portfolio companies of a specific US investor. We already have customers and are rapidly hiring to support the investor’s portfolio companies.
We are interested in finding the best and brightest talent to build a culture of outstanding software engineering. In addition to traditional benefits, we will support our employees in the pursuit of technical certifications such as AWS, Azure, PHP, agile/scrum, etc, and offer proprietary internal training around software development standards, customer engagement, and quality. We want our employees to be happy and experience personal growth by being challenged and challenging each other.
This role is for a seasoned Android developer who has worked on large scale application projects and can work in Java. The ideal candidate will have the technical capability and management potential to grow into a practice leader.
Learn more about Aither Technology at www.aithertechnology.com.
Responsibilities and Duties
Design and build beautiful, scalable Android applications to support the needs of our customers
Ensure that the work you do runs smoothly in production – manage/delegate/mitigate production issues affecting our customers
Qualifications and Skills
Bachelor’s or Master’s Degree in Computer Science or Engineering, or equivalent experience
4-7 years of building high quality, Android applications
Strong knowledge of Android, Android SDK, Java, and application emulators
Experience with analytics, crash reporting and other third party libraries and APIs
Relentless attention to detail when implementing UX workflows and UI screens
Experience using a backend APIs to make your mobile application interact with a database
Experience working in a scrum/agile environment
Strong verbal and written English skills
Availability to work partial overlap hours with US based customers
Be based out of our office in Bangalore, India
Experience with internet technologies such as JSON, XML, HTTP, REST, AWS, MySQL
Job Type: Full-time",Bangalore,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4baMnhcBFo_61Er-rE59t0DIcl816jpSPhQlE2-XsX8ZtBLxXVsMZdq8VWbZfs3uXN1oqCxQ7zxUL2JTHVmAEZthPELVwvCHZbFrB3tIdsJjbOFUpz0K2HwBINaNG626-o_jdw8p7rzTekon6VgVOO5j2qDnM4GTUozfkxTenNqERT44HK0WSuLDDfSG_x0cXluLavqObO6EkI4T7-q7sso-x27mktqW3Arj7E_KANMUw_Lp4f_Q3nlNJ3mBmPOG01TKVZanX-aTB1iQ0DSJM23__BJoo5W4Kng1TTqAeFvd9pMulxKAjmRD1rRjtM7LrXxU-DR6bj6UlXPBBpNcfnoCZo2vutV7pOXE5sHe4KEJoo=&p=0&fvj=0&vjs=3&tk=1dem305pq99qf800&jsa=1274&oc=1&sal=0,Android Developer
A High Growth Startup,Android & PHP Software Developer,"Job Summary
Technologies needed: Android and PHP. Should have worked hands-on on MySQL and should have some exposure to SDK integration, UI/UX creation & integration. Knowledge or exposure to Advertising related technologies (Admob, Facebook Audience Network, etc) would be a plus.
Experience: Minimum 3 years
Daily Involvement: About 2 hours
Description: We are looking for self-motivated individuals interested in contributing to one of India’s fastest growing Lock Screen apps. The candidates should have strong debugging & problem solving skills. The candidate should have unrestricted access to Internet and a laptop at all times.
Required Experience, Skills and Qualifications
About 3 years of experience in coding - API/SDK integrations, UI/UX creation & integration, etc
Job Type: Part-time
Salary: ₹15,000.00 to ₹17,000.00 /month
Experience:
Android development: 3 years (Required)
work: 3 years (Required)
PHP: 1 year (Required)
Education:
Bachelor's (Preferred)
Industry:
Uncategorized",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
ISITCA PRIVATE LIMITED,PHP Laravel Developer,"Job Summary
***Laravel & PHP Developer***
Experience in developing web-based applications in MVC architecture - Laravel Preferred
Good knowledge of Mysql and query optimisation
Rapidly solving problems, bugs, and compatibility issues.
Experience with PHP 7, HTML5, AJAX, JavaScript, JQuery, CSS, MVC frameworks(Laravel, Node), API
Should have good cloud architecture Knowledge - AWS and GCP
Good communication skills - Able to speak professionally and understand the requirements of clients.
Comfortable with a fast-paced startup environment and tight deadlines.
Keeping up with developments in technology and interested in learning new skills.
BRING YOUR OWN DEVICE
***** MINIMUM - 2 Years Experience******
**
Bonus:
Worked with the Android Development team
Can build a Multi-tenant SAAS structure.
CTC - > 5-7 LPA
Job Types: Full-time, Part-time, Temporary, Contract, Fresher
Salary: ₹40,000.00 to ₹60,000.00 /month
Experience:
PHP: 3 years (Preferred)
Laravel: 2 years (Required)
Location:
New Delhi (Preferred)
Language:
English (Required)",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Softelixir Solutions,Android - Mobile Developer,"Experience of working with Web Services, XML , JSON
Experience of working with multi-language, multi-screen resolutions
Experience of working with Social Network Integration ( FaceBook , Twitter, etc. )
Experience of working with Hardware (camera, accelerometer, etc..)
Track record of implementing well designed mobile applications
Salary: Not Disclosed by Recruiter
Industry: IT-Software, Software Services
Functional Area: IT Software - Mobile
Role Category: Programming & Design
Role: Software Developer
Employment Type: Permanent Job, Full Time
Education-
UG: B.Tech/B.E.
PG: Post Graduation Not Required
Job Type: Full-time",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Radiant Web Technology,Urgent Opening for Android Developer,"Responsibilities and Duties
Job Description:
Sound Technical Expertise in Core Java - Android, XML, JSON, SOAP & Android Native
Experience with Android SDK & Android Tools framework
Very good knowledge of Android Studio &/or Eclipse in general and of Android Development
Job Type: Full-time
Salary: ₹25,000.00 to ₹40,000.00 /month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
Java: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
MB Infosystem,Android Developer (Trainee),"Strong knowledge of OOPs, Java.
Working knowledge of Android SDK, Restful services, Angular/React.js, Database
Job Types: Part-time, Internship, Fresher
Experience:
Java: 1 year (Preferred)
Education:
Bachelor's (Required)",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Halanx,Android Developer,"We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices. Your primary focus will be the development of Android applications and their integration with back-end services. You will be working along-side other engineers and developers working on different layers of the infrastructure. Therefore, commitment to collaborative problem solving, sophisticated design, and creating quality products is essential.
Responsibilities
- Translate designs and wireframes into high quality code
- Design, build, and maintain high performance, reusable, and reliable Java code
- To perform unit test to ensure usability, robustness, edge cases and general reliability
- Ensure the best possible performance, quality, and responsiveness of the application
- Identify and correct bottlenecks and fix bugs
- Help maintain code quality, organization, and automatization
Skills
- Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes
- Familiarity with RESTful APIs to connect Android applications to back-end services
- Strong knowledge of Android UI design principles, patterns, and best practices
- Experience with offline storage, threading, and performance tuning
- Ability to design applications around natural user interfaces, such as touch.
- Knowledge of the open-source Android ecosystem and the libraries available for common tasks
- Ability to understand business requirements and translate them into technical requirements
- Familiarity with cloud message APIs and push notifications
- A knack for bench marking and optimization
- Understanding of Google Android design principles and interface guidelines
- Proficient understanding of code versioning tools, such as Git
- Familiarity with continuous integration
- Familiarity with socket.io integration, deep-linking, error tracking softwares like sentry.io
Qualifications
- Proven working experience in Android app development and
- Have published at least one original Android app
Job Type: Full-time
Salary: ₹35,000.00 to ₹40,000.00 /month
Experience:
Android development: 1 year (Required)
work: 1 year (Required)
Agile Experience Needed:
Yes",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Mahatma Gandhi University,Android Application Developer,"Designing and developing advanced applications for the Android platform
Unit-testing code for robustness, including edge cases, usability, and general reliability
Bug fixing and improving application performance
Job Type: Full-time
Salary: ₹25,000.00 to ₹35,000.00 /month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
TRUX APP PRIVATE LIMITED,Android Developer,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits. This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications. Android programming works closely with other app development and technical teams.
Responsibilities and Duties
Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes.
Familiarity with RESTful APIs to connect Android applications to back-end services.
Strong knowledge of Android UI design principles, patterns, and best practices.
Experience with offline storage, threading, and performance tuning.
Knowledge of the open-source Android ecosystem and the libraries available for common tasks.
Familiarity with cloud message APIs and push notifications.
Understanding of Google’s Android design principles and interface guidelines.
Proficient understanding of code versioning tools, such as Git.
Job Type: Full-time
Salary: ₹20,000.00 to ₹40,000.00 /month
Experience:
Android development: 1 year (Preferred)",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Nykaa,Android Developer,"Requirements:
Be smart and get things done and you have experience with shipping products on Android.
Have shipped an Android app whether in a professional role or as a significant side project.
Know what it means to build a polished, well performing application around a server API, how to debug a live app from crash logs and if needed track issues back from the client into the server code.
Be excited about not just the technology, but the problem we are trying to solve for our users.
Would be: You would help make product decisions too and not just robotically implement a spec.
You'd dive deep into performance, power management, and network connectivity optimization.
You'd be shipping reliable software through Unit Test, continuous integration, test automation, and in-depth code reviews.
Bonus Points: You have a Github account with code to show.",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
Travinto Technology,Android Developer,"Highly Passionate Android Developer required for a mobile development studio based in New Delhi.
Join us as an Android Developer and help us to shape the future of the software Industry. You will be working in a playground environment and a close-knit working space.
Requisites/ recommendations:-
What's Expected From You
Own the entire lifecycle of development of our Android app
Work closely with the rest of the Tech team and ensure timely delivery according to project timelines
Strong experience in OO design, JAVA, RESTful APIs, Android SDK, Eclipse and Android Studio.
Knowledge of SQLite, Graph API and other Google APIs is a plus
Working Know-how of backend integrated apps will be preferred.
Grow along with the business to take on larger responsibilities in the near future
please send your latest resume to hr@travinto.com",Delhi,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0CWDT3oIa4d26dwiRdOqx9-2mVuPnX7sfft7htsBxjFJblwjgDMKul9q15HV811lA-AzD3qD0m285MTFdmAepZ1FGAkEG1Jc1_9-i8YXbpyzGOrtz7WMrYage0P8AAstNNE65n1lwlXp1mKMeJwMdqWC-P3mdGHXn0VjAyR_F-SLNBdrrnGTyilXAIKLWuHiIefm6HSQ1SAQUmNKMF_nAowdXio_V14mu4kSY6EvXtEZiSajCuAdOl0RELflyPYjLI6-RrCPx1MoPogxeBo4e1Erxb5gDzpkMFV42-h-5c-Z0Vy7PW5NSnWsj7wQ-ujq8jACd9-laCxBxcTfRDphGCkw9oR8uPuSyhDLdE__Os1cVyf5TN96v5i5tV3fADI_ygxw_pvS5vV4gkMaey21e61zo8GkpIthZr4_X47ceOFdNrcX2Gd9QGW&p=0&fvj=1&vjs=3&tk=1dem331re99qf801&jsa=5534&oc=1&sal=1,Android Developer
